t,  X,  Y,  Z,  X.1,  Y.1,  Z.1,  traj_id
0.000000000000000000e+00,1.726800384521484766e+00,-2.514279785156249503e+00,1.957658615112304767e+00,1.726800384521484766e+00,-2.514279785156249503e+00,1.957658615112304767e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.730764007568358576e+00,-2.541039428710937020e+00,1.951607208251952885e+00,1.730764007568358576e+00,-2.541039428710937020e+00,1.951607208251952885e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.734727630615234606e+00,-2.567796020507812305e+00,1.945516891479492028e+00,1.734727630615234606e+00,-2.567796020507812305e+00,1.945516891479492028e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.736709442138671511e+00,-2.581170654296875089e+00,1.942457885742187695e+00,1.736709442138671511e+00,-2.581170654296875089e+00,1.942457885742187695e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.738689270019531108e+00,-2.594545288085936985e+00,1.939387664794921529e+00,1.738689270019531108e+00,-2.594545288085936985e+00,1.939387664794921529e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.740665893554687704e+00,-2.607919921875000213e+00,1.936307830810546804e+00,1.740665893554687704e+00,-2.607919921875000213e+00,1.936307830810546804e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.742584381103515545e+00,-2.620901184082032209e+00,1.933309707641601927e+00,1.742584381103515545e+00,-2.620901184082032209e+00,1.933309707641601927e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.744561004638671697e+00,-2.634275817871093661e+00,1.930208358764648358e+00,1.744561004638671697e+00,-2.634275817871093661e+00,1.930208358764648358e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.748456115722656135e+00,-2.660631713867187553e+00,1.924067230224609570e+00,1.748456115722656135e+00,-2.660631713867187553e+00,1.924067230224609570e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.752409362792969105e+00,-2.687380981445312234e+00,1.917789916992187260e+00,1.752409362792969105e+00,-2.687380981445312234e+00,1.917789916992187260e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.754385986328125258e+00,-2.700755615234375018e+00,1.914633407592773118e+00,1.754385986328125258e+00,-2.700755615234375018e+00,1.914633407592773118e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.758339233398437784e+00,-2.727504882812500142e+00,1.908284339904784854e+00,1.758339233398437784e+00,-2.727504882812500142e+00,1.908284339904784854e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.762292480468750089e+00,-2.754254150390624822e+00,1.901885147094726447e+00,1.762292480468750089e+00,-2.754254150390624822e+00,1.901885147094726447e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.764269104003906463e+00,-2.767628784179688051e+00,1.898665809631347567e+00,1.764269104003906463e+00,-2.767628784179688051e+00,1.898665809631347567e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.766245727539061949e+00,-2.781003417968749503e+00,1.895432510375976376e+00,1.766245727539061949e+00,-2.781003417968749503e+00,1.895432510375976376e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.768222351074218990e+00,-2.794378051757811399e+00,1.892185707092284730e+00,1.768222351074218990e+00,-2.794378051757811399e+00,1.892185707092284730e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.770140838623046609e+00,-2.807359313964843839e+00,1.889020385742187225e+00,1.770140838623046609e+00,-2.807359313964843839e+00,1.889020385742187225e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.772117462158203205e+00,-2.820733947753906623e+00,1.885744285583496049e+00,1.772117462158203205e+00,-2.820733947753906623e+00,1.885744285583496049e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.774035949707031046e+00,-2.833715209960936843e+00,1.882550010681152353e+00,1.774035949707031046e+00,-2.833715209960936843e+00,1.882550010681152353e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.777931060791015705e+00,-2.860071105957030735e+00,1.876018180847167649e+00,1.777931060791015705e+00,-2.860071105957030735e+00,1.876018180847167649e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.779907684326172079e+00,-2.873445739746093519e+00,1.872678451538086097e+00,1.779907684326172079e+00,-2.873445739746093519e+00,1.872678451538086097e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.781826171874999920e+00,-2.886427001953125071e+00,1.869420318603516096e+00,1.781826171874999920e+00,-2.886427001953125071e+00,1.869420318603516096e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.783802795410156072e+00,-2.899801635742187411e+00,1.866045341491699538e+00,1.783802795410156072e+00,-2.899801635742187411e+00,1.866045341491699538e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.785779418945312225e+00,-2.913176269531249307e+00,1.862651596069335946e+00,1.785779418945312225e+00,-2.913176269531249307e+00,1.862651596069335946e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.787756042480468821e+00,-2.926550903320312536e+00,1.859238052368163974e+00,1.787756042480468821e+00,-2.926550903320312536e+00,1.859238052368163974e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.789732666015624973e+00,-2.939925537109376208e+00,1.855804023742675612e+00,1.789732666015624973e+00,-2.939925537109376208e+00,1.855804023742675612e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.791651153564453258e+00,-2.952906799316406428e+00,1.852450218200683896e+00,1.791651153564453258e+00,-2.952906799316406428e+00,1.852450218200683896e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.793627777099609411e+00,-2.966281433105468768e+00,1.848972816467284730e+00,1.793627777099609411e+00,-2.966281433105468768e+00,1.848972816467284730e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.797522888183593182e+00,-2.992637329101562216e+00,1.842049827575683585e+00,1.797522888183593182e+00,-2.992637329101562216e+00,1.842049827575683585e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.801476135253906374e+00,-3.019386596679687784e+00,1.834918899536132741e+00,1.801476135253906374e+00,-3.019386596679687784e+00,1.834918899536132741e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.803452758789062305e+00,-3.032761230468750568e+00,1.831309890747069513e+00,1.803452758789062305e+00,-3.032761230468750568e+00,1.831309890747069513e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.805371246337890367e+00,-3.045742492675781232e+00,1.827776641845703542e+00,1.805371246337890367e+00,-3.045742492675781232e+00,1.827776641845703542e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.807289733886718430e+00,-3.058723754882811896e+00,1.824211463928222754e+00,1.807289733886718430e+00,-3.058723754882811896e+00,1.824211463928222754e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.809266357421875249e+00,-3.072098388671875124e+00,1.820502090454101607e+00,1.809266357421875249e+00,-3.072098388671875124e+00,1.820502090454101607e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.811242980957030735e+00,-3.085473022460937020e+00,1.816753120422363255e+00,1.811242980957030735e+00,-3.085473022460937020e+00,1.816753120422363255e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.813219604492187997e+00,-3.098847656249999805e+00,1.812960433959960316e+00,1.813219604492187997e+00,-3.098847656249999805e+00,1.812960433959960316e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.817118530273436727e+00,-3.125191650390624964e+00,1.805339469909667649e+00,1.817118530273436727e+00,-3.125191650390624964e+00,1.805339469909667649e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.819100341796875187e+00,-3.138555908203124911e+00,1.801384162902832209e+00,1.819100341796875187e+00,-3.138555908203124911e+00,1.801384162902832209e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.821082153320312313e+00,-3.151920166015625302e+00,1.797357215881346892e+00,1.821082153320312313e+00,-3.151920166015625302e+00,1.797357215881346892e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.823005676269531250e+00,-3.164891357421875107e+00,1.793366775512695188e+00,1.823005676269531250e+00,-3.164891357421875107e+00,1.793366775512695188e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.824987487792968821e+00,-3.178255615234375053e+00,1.789149284362792969e+00,1.824987487792968821e+00,-3.178255615234375053e+00,1.789149284362792969e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.826909942626952832e+00,-3.191223754882812180e+00,1.784829025268554137e+00,1.826909942626952832e+00,-3.191223754882812180e+00,1.784829025268554137e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.828838958740234499e+00,-3.204143981933593732e+00,1.778480300903320321e+00,1.828838958740234499e+00,-3.204143981933593732e+00,1.778480300903320321e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.830871582031250000e+00,-3.217370605468750089e+00,1.769395866394043226e+00,1.830871582031250000e+00,-3.217370605468750089e+00,1.769395866394043226e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.833081054687500488e+00,-3.230456848144531712e+00,1.759999694824218253e+00,1.833081054687500488e+00,-3.230456848144531712e+00,1.759999694824218253e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.838710174560546751e+00,-3.255764160156250142e+00,1.748704719543456854e+00,1.838710174560546751e+00,-3.255764160156250142e+00,1.748704719543456854e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.842201232910156472e+00,-3.267403259277343430e+00,1.747356605529785334e+00,1.842201232910156472e+00,-3.267403259277343430e+00,1.747356605529785334e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.846226501464844461e+00,-3.278502197265625195e+00,1.748416099548339320e+00,1.846226501464844461e+00,-3.278502197265625195e+00,1.748416099548339320e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.850916595458984348e+00,-3.289301452636718359e+00,1.751750564575195623e+00,1.850916595458984348e+00,-3.289301452636718359e+00,1.751750564575195623e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.856122131347655912e+00,-3.299397888183593697e+00,1.757202644348144549e+00,1.856122131347655912e+00,-3.299397888183593697e+00,1.757202644348144549e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.861617889404296733e+00,-3.308480834960936701e+00,1.764429702758788743e+00,1.861617889404296733e+00,-3.308480834960936701e+00,1.764429702758788743e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.867631378173828072e+00,-3.317154235839844034e+00,1.772859992980956534e+00,1.867631378173828072e+00,-3.317154235839844034e+00,1.772859992980956534e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.873665008544921129e+00,-3.325103759765625000e+00,1.779756202697753809e+00,1.873665008544921129e+00,-3.325103759765625000e+00,1.779756202697753809e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.879840698242187580e+00,-3.332673950195312873e+00,1.784591560363768759e+00,1.879840698242187580e+00,-3.332673950195312873e+00,1.784591560363768759e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.886130676269531570e+00,-3.339916992187499822e+00,1.787049407958984926e+00,1.886130676269531570e+00,-3.339916992187499822e+00,1.787049407958984926e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.899207305908203303e+00,-3.353717956542968892e+00,1.784942092895508203e+00,1.899207305908203303e+00,-3.353717956542968892e+00,1.784942092895508203e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.905991821289062305e+00,-3.360285339355468803e+00,1.780731582641601918e+00,1.905991821289062305e+00,-3.360285339355468803e+00,1.780731582641601918e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.919847717285156019e+00,-3.372607116699218199e+00,1.767500038146972541e+00,1.919847717285156019e+00,-3.372607116699218199e+00,1.767500038146972541e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.933848266601561949e+00,-3.383796081542968626e+00,1.749937133789062127e+00,1.933848266601561949e+00,-3.383796081542968626e+00,1.749937133789062127e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.941073608398436789e+00,-3.389158325195313015e+00,1.739830856323242081e+00,1.941073608398436789e+00,-3.389158325195313015e+00,1.739830856323242081e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.963169860839844016e+00,-3.404183654785156055e+00,1.706417198181152228e+00,1.963169860839844016e+00,-3.404183654785156055e+00,1.706417198181152228e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.970656585693359553e+00,-3.408892517089843643e+00,1.694579200744629199e+00,1.970656585693359553e+00,-3.408892517089843643e+00,1.694579200744629199e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.978195343017578045e+00,-3.413475036621094194e+00,1.682509689331054492e+00,1.978195343017578045e+00,-3.413475036621094194e+00,1.682509689331054492e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.985557708740234295e+00,-3.417814636230469105e+00,1.670620307922363157e+00,1.985557708740234295e+00,-3.417814636230469105e+00,1.670620307922363157e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.992960968017577938e+00,-3.422056579589844105e+00,1.658596229553222612e+00,1.992960968017577938e+00,-3.422056579589844105e+00,1.658596229553222612e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.000627593994140696e+00,-3.426335449218750107e+00,1.646097335815429608e+00,2.000627593994140696e+00,-3.426335449218750107e+00,1.646097335815429608e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.023830718994140465e+00,-3.438697204589844070e+00,1.608161888122558336e+00,2.023830718994140465e+00,-3.438697204589844070e+00,1.608161888122558336e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.039441070556640589e+00,-3.446611938476562553e+00,1.582668685913085627e+00,2.039441070556640589e+00,-3.446611938476562553e+00,1.582668685913085627e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.047050476074219194e+00,-3.450375671386718857e+00,1.570271415710449148e+00,2.047050476074219194e+00,-3.450375671386718857e+00,1.570271415710449148e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.054911193847655859e+00,-3.454206237792968093e+00,1.557491455078124920e+00,2.054911193847655859e+00,-3.454206237792968093e+00,1.557491455078124920e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.062790985107420649e+00,-3.457993774414061416e+00,1.544710693359375275e+00,2.062790985107420649e+00,-3.457993774414061416e+00,1.544710693359375275e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.070456237792968945e+00,-3.461632385253906374e+00,1.532309989929198535e+00,2.070456237792968945e+00,-3.461632385253906374e+00,1.532309989929198535e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.086298522949218803e+00,-3.469023742675781286e+00,1.506789321899414835e+00,2.086298522949218803e+00,-3.469023742675781286e+00,1.506789321899414835e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.102197570800780735e+00,-3.476292419433592684e+00,1.481337547302245872e+00,2.102197570800780735e+00,-3.476292419433592684e+00,1.481337547302245872e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.110165863037108736e+00,-3.479885253906250586e+00,1.468646278381347647e+00,2.110165863037108736e+00,-3.479885253906250586e+00,1.468646278381347647e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.118145751953124822e+00,-3.483453979492188157e+00,1.455982818603515305e+00,2.118145751953124822e+00,-3.483453979492188157e+00,1.455982818603515305e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.134137878417968537e+00,-3.490523071289062251e+00,1.430753173828125169e+00,2.134137878417968537e+00,-3.490523071289062251e+00,1.430753173828125169e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.142149353027344105e+00,-3.494025878906250604e+00,1.418194427490233833e+00,2.142149353027344105e+00,-3.494025878906250604e+00,1.418194427490233833e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.150170288085937020e+00,-3.497508850097656552e+00,1.405678482055664258e+00,2.150170288085937020e+00,-3.497508850097656552e+00,1.405678482055664258e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.158200531005860068e+00,-3.500972900390624698e+00,1.393210372924804874e+00,2.158200531005860068e+00,-3.500972900390624698e+00,1.393210372924804874e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.166239929199218928e+00,-3.504418945312499645e+00,1.380796165466308789e+00,2.166239929199218928e+00,-3.504418945312499645e+00,1.380796165466308789e+00,1.000000000000000000e+00
