t, X, Y, Z, V_X, V_Y, V_Z, traj_id
0.000000000000000000e+00,1.936301574707030904e+00,-3.351272888183593590e+00,1.529432830810546484e+00,8.104370684473026998e+00,-8.695973305526609742e-01,9.072466358347144322e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.942586975097655877e+00,-3.356289367675781232e+00,1.523226585388183674e+00,8.089035824434912314e+00,-8.101098768923438165e-01,9.003175662981554028e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.949118652343750258e+00,-3.361346130371093643e+00,1.516635932922363317e+00,8.077729203955628989e+00,-7.408983196709553187e-01,8.938947559460832526e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.955702514648437251e+00,-3.366300964355468661e+00,1.509888954162597274e+00,8.069728596798507070e+00,-6.661849269524546813e-01,8.881081803081535275e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.962333679199218972e+00,-3.371164855957030859e+00,1.503020553588866992e+00,8.063875485537755239e+00,-5.904509148336575253e-01,8.828520347534819512e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.968810577392578143e+00,-3.375805969238281357e+00,1.496263732910156241e+00,8.059430886946291395e+00,-5.204011471367584463e-01,8.781894669627711147e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.975522155761718857e+00,-3.380515136718750036e+00,1.489230308532715208e+00,8.055597808098278634e+00,-4.554608907957903852e-01,8.737557171592611471e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.982269287109375666e+00,-3.385157165527344247e+00,1.482140808105468555e+00,8.052252714962605751e+00,-3.999633344078055153e-01,8.696641493410746104e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.989048614501952583e+00,-3.389738769531249307e+00,1.475008964538574219e+00,8.049295859294195665e+00,-3.544010269511876920e-01,8.658740356649710090e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.995656585693359686e+00,-3.394134216308593910e+00,1.468056678771972434e+00,8.046776984033101598e+00,-3.188713091143999812e-01,8.624548331036703264e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.002490997314452681e+00,-3.398614807128906179e+00,1.460871276855468359e+00,8.044546866055615197e+00,-2.895196673158726419e-01,8.591543958865283104e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.009349822998046431e+00,-3.403051147460936843e+00,1.453669967651367578e+00,8.042687296206253222e+00,-2.655360293428614127e-01,8.560500681529326084e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.016027984619141122e+00,-3.407318115234375000e+00,1.446670761108398207e+00,8.041220795015377121e+00,-2.456271513388012528e-01,8.532191509877942170e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.022928314208984446e+00,-3.411679382324218857e+00,1.439453773498534872e+00,8.040028588252893016e+00,-2.270979090693802938e-01,8.504104440767994433e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.029643249511718928e+00,-3.415880737304687553e+00,1.432447013854980522e+00,8.039140105392760915e+00,-2.101932689939265131e-01,8.478256642762024287e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.036578369140624734e+00,-3.420179748535155717e+00,1.425228996276855176e+00,8.038455057153301553e+00,-1.934485411018788681e-01,8.451869093766661845e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.043528900146484251e+00,-3.424451599121093537e+00,1.418014297485351349e+00,8.037955275095995944e+00,-1.773714566651283242e-01,8.425823430194230301e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.050493469238281019e+00,-3.428698120117187553e+00,1.410805435180663814e+00,8.037599661908370052e+00,-1.621612340600062652e-01,8.399815733683360097e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.057471313476562536e+00,-3.432921752929687376e+00,1.403604125976562589e+00,8.037350915673330931e+00,-1.481007435723695753e-01,8.373536521411086841e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.064460906982422017e+00,-3.437124633789061967e+00,1.396411399841308798e+00,8.037184962232547747e+00,-1.354465198199017451e-01,8.346537839206719100e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.071461639404296839e+00,-3.441308288574218555e+00,1.389229545593261506e+00,8.037083727489209295e+00,-1.243271777228496244e-01,8.318645573766701995e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.078472900390624822e+00,-3.445474243164062589e+00,1.382060050964355469e+00,8.037032108372375916e+00,-1.147670582992403737e-01,8.289915127796374517e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.085287322998046644e+00,-3.449501647949218874e+00,1.375114288330078205e+00,8.037025803312332073e+00,-1.068779635511529630e-01,8.260505835900499028e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.092316894531249805e+00,-3.453636169433593750e+00,1.367972259521484268e+00,8.037057405742771721e+00,-1.000171426316640438e-01,8.229460281716146630e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.099354705810546839e+00,-3.457756347656250728e+00,1.360847053527832085e+00,8.037124519075275586e+00,-9.424607885078975511e-02,8.196782195073413213e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.106401062011718839e+00,-3.461862182617188033e+00,1.353739128112792622e+00,8.037223081380606260e+00,-8.936977740376515766e-02,8.162168334587807106e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.113454589843750231e+00,-3.465955810546875071e+00,1.346650886535644576e+00,8.037350102579900124e+00,-8.523950273221259089e-02,8.125204390424306533e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.120515594482421662e+00,-3.470037536621093821e+00,1.339583358764648402e+00,8.037505182532319381e+00,-8.175750053854691224e-02,8.085373330575105211e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.127375640869140661e+00,-3.473988037109375426e+00,1.332745857238769149e+00,8.037679224754869622e+00,-7.896566859563769469e-02,8.042910167255495901e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.134449920654297284e+00,-3.478047485351562607e+00,1.325726623535156357e+00,8.037880974038547066e+00,-7.673452215475995430e-02,7.995414829844214033e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.141530761718750231e+00,-3.482095947265625213e+00,1.318735771179198935e+00,8.038105540834797225e+00,-7.523650227353038955e-02,7.942509204091046104e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.148410339355468768e+00,-3.486015014648437660e+00,1.311980781555175835e+00,8.038344288805513216e+00,-7.458199950965459235e-02,7.884155212907062449e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.155504608154296786e+00,-3.490042419433593945e+00,1.305057563781738317e+00,8.038610002843116220e+00,-7.494403429219009816e-02,7.815362892356485514e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.162605285644531250e+00,-3.494059143066406303e+00,1.298177490234374787e+00,8.038895338736539387e+00,-7.663778644662944117e-02,7.733784647204625662e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.169713745117187287e+00,-3.498064270019531907e+00,1.291349601745605424e+00,8.039198461327529799e+00,-8.015159134729699097e-02,7.633442937463571498e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.176829071044921626e+00,-3.502056274414061754e+00,1.284472503662109855e+00,8.018969718358389898e+00,-7.789245916101374123e-02,1.044473033338587431e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.183930664062499805e+00,-3.506021423339843679e+00,1.275517959594726580e+00,7.890960981386209383e+00,-1.143783993954474998e-01,1.947527879785185601e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.190997619628906268e+00,-3.509925842285155806e+00,1.263826675415039125e+00,7.661559746187262654e+00,-2.322786564023149036e-01,2.786639041582225751e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.198008880615234695e+00,-3.513735656738280699e+00,1.249762344360351385e+00,7.362920548757604600e+00,-4.064909309029112738e-01,3.386318482063714441e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.204913482666015945e+00,-3.517378234863280717e+00,1.235550842285156214e+00,7.035791068476926924e+00,-5.649498176311684716e-01,3.452327097357304808e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.211650085449218928e+00,-3.520795898437500071e+00,1.222791023254394593e+00,6.704024452598626560e+00,-6.580413698209567341e-01,3.358941718800705800e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.218174896240234339e+00,-3.523977661132812411e+00,1.211641387939453196e+00,6.374396333537619697e+00,-6.728103342132474296e-01,3.213045865232844189e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.224451904296875338e+00,-3.526924743652344318e+00,1.202053184509277006e+00,6.047635154061816287e+00,-6.228433962508344024e-01,3.033292871843495941e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.230450897216796680e+00,-3.529641418457031055e+00,1.193969879150390545e+00,5.721433799146844024e+00,-5.342146922020097888e-01,2.825532313488557268e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.236145324707031090e+00,-3.532135314941406978e+00,1.187349014282226278e+00,5.393227233502316587e+00,-4.341032225450663362e-01,2.592822490615392717e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.241511993408203285e+00,-3.534412231445312358e+00,1.182160606384277335e+00,5.061860618305757065e+00,-3.434734416062753537e-01,2.336813928831204201e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.246531829833984251e+00,-3.536481628417968537e+00,1.178386688232422097e+00,4.727685573238171735e+00,-2.739781245090066042e-01,2.060712884708704173e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.251232147216796431e+00,-3.538374328613280717e+00,1.175112762451171688e+00,4.428817393765464239e+00,-2.265949871402187510e-01,1.944115486608157140e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.255664672851562358e+00,-3.540126037597656428e+00,1.171317787170410130e+00,4.167387541506479387e+00,-1.988772740452695864e-01,1.913152607617540024e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.259861450195312482e+00,-3.541757507324218679e+00,1.166632118225097603e+00,3.938029835755855856e+00,-1.857215847390892849e-01,1.894880972410551978e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.263843994140624538e+00,-3.543280334472655557e+00,1.161052780151367259e+00,3.736608782182397004e+00,-1.810892009563973004e-01,1.877297011835359575e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.267631225585937660e+00,-3.544704284667968608e+00,1.154676475524902379e+00,3.559714095859300542e+00,-1.796771992474284207e-01,1.858643831512873490e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.271241455078124805e+00,-3.546038513183593643e+00,1.147626113891601518e+00,3.404457390056897736e+00,-1.776979784898767845e-01,1.839071313914380390e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.274692535400390181e+00,-3.547290954589843892e+00,1.140022087097167791e+00,3.268320041355837535e+00,-1.730788377000850586e-01,1.819140504688694371e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.278001556396484606e+00,-3.548469848632811896e+00,1.131969795227050435e+00,3.149050451995532907e+00,-1.652210212823793378e-01,1.799425611674657866e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.281183776855468803e+00,-3.549582214355468945e+00,1.123558845520019611e+00,3.044614371653479701e+00,-1.545709196806803187e-01,1.780385661537481123e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.284254150390624627e+00,-3.550634765624999911e+00,1.114862136840820250e+00,2.953180338660121418e+00,-1.421304626216861045e-01,1.762340769836393095e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.287225799560546946e+00,-3.551633605957030593e+00,1.105938606262206969e+00,2.873116847218472714e+00,-1.290571972827557479e-01,1.745493366000065549e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.290110931396484695e+00,-3.552584838867187678e+00,1.096834716796874609e+00,2.802992382895486134e+00,-1.163678197628402050e-01,1.729943291274960382e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.292919921874999822e+00,-3.553493041992187518e+00,1.087588005065917685e+00,2.741560008858459074e+00,-1.047831551479923434e-01,1.715730700509809248e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.295582580566406516e+00,-3.554337463378906214e+00,1.078504486083984304e+00,2.689215743237288070e+00,-9.494904795905206862e-02,1.703259661270751124e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.298190155029296466e+00,-3.555149536132812482e+00,1.069334907531738210e+00,2.643185252432682208e+00,-8.658986356494734193e-02,1.691923124589958638e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.300826263427734553e+00,-3.555956420898437109e+00,1.059815139770507786e+00,2.601568432517668672e+00,-7.939115075338286365e-02,1.681360620183881105e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.303417510986327965e+00,-3.556735229492187678e+00,1.050236549377441708e+00,2.565125172987309021e+00,-7.335588561066025415e-02,1.671902335471808110e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.305969696044921857e+00,-3.557489624023437713e+00,1.040610694885253817e+00,2.533220173832147815e+00,-6.818876448302635396e-02,1.663457810270805748e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.308414154052734535e+00,-3.558200073242187678e+00,1.031231803894042898e+00,2.506067670672783798e+00,-6.375358063505931483e-02,1.656110811066898503e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.310903167724609464e+00,-3.558911743164062447e+00,1.021538085937500062e+00,2.481531274969957845e+00,-5.958193473521351119e-02,1.649378129917999702e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.313366546630859499e+00,-3.559605712890624218e+00,1.011819419860839897e+00,2.460059237246301045e+00,-5.569110626254825808e-02,1.643384510117761987e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.315807189941406108e+00,-3.560284118652344176e+00,1.002080726623534979e+00,2.441270038623390537e+00,-5.202490587277391887e-02,1.638045928068751822e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.318227996826172532e+00,-3.560946350097656143e+00,9.923257827758785732e-01,2.424828511880477766e+00,-4.858571264395045164e-02,1.633284877485347897e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.320561523437500107e+00,-3.561576538085936772e+00,9.828448104858398260e-01,2.410842106216749325e+00,-4.551187212169583579e-02,1.629099321796977140e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.322881011962890430e+00,-3.562195129394531090e+00,9.733546829223632679e-01,2.398551229997246015e+00,-4.272267526694256690e-02,1.625327938684253626e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.325257873535155895e+00,-3.562821350097656214e+00,9.635691833496093928e-01,2.387450466936948956e+00,-4.017014170871840290e-02,1.621870207095277072e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.327623443603516584e+00,-3.563437194824218945e+00,9.537767028808592507e-01,2.377742934443938694e+00,-3.797009558138014773e-02,1.618739230916359517e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.329910430908203267e+00,-3.564025573730468910e+00,9.442680358886719194e-01,2.369494591575624920e+00,-3.617490712994208407e-02,1.615924090543118030e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.332189178466796520e+00,-3.564605712890624556e+00,9.347571372985840066e-01,2.362268013924730070e+00,-3.471192061448691996e-02,1.613343572091401779e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.334503173828124556e+00,-3.565187377929687429e+00,9.262024497985840155e-01,2.115437455355628771e+00,-3.457552589278400923e-02,1.372921458764542413e+00,2.000000000000000000e+00
0.000000000000000000e+00,2.336629028320312162e+00,-3.565716857910156357e+00,9.214239692687988814e-01,1.898843116123789976e+00,-3.276197367048269693e-02,8.058657431517868286e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.338419036865234446e+00,-3.566159973144530593e+00,9.205476951599120827e-01,1.708918444408101145e+00,-3.005743786007664467e-02,1.661635342904232981e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.339968261718750497e+00,-3.566542358398437695e+00,9.230268859863280939e-01,1.516028071435342905e+00,-2.679065860938897523e-02,-2.512705934538656538e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.341265716552733966e+00,-3.566861877441406925e+00,9.261955833435056018e-01,1.334122829638245245e+00,-2.362503087056957649e-02,-2.852169025097657240e-01,2.000000000000000000e+00
